PeriodEnd,PeriodStart,Period,Dhi,Dni,Ghi
2021-06-24T12:00:00Z,2021-06-24T11:00:00Z,PT60M,1,4,1
2021-06-24T13:00:00Z,2021-06-24T12:00:00Z,PT60M,25,363,77
2021-06-24T14:00:00Z,2021-06-24T13:00:00Z,PT60M,86,429,201
2021-06-24T15:00:00Z,2021-06-24T14:00:00Z,PT60M,168,193,242
2021-06-24T16:00:00Z,2021-06-24T15:00:00Z,PT60M,185,0,185
2021-06-24T17:00:00Z,2021-06-24T16:00:00Z,PT60M,212,0,212
2021-06-24T18:00:00Z,2021-06-24T17:00:00Z,PT60M,166,0,166
2021-06-24T19:00:00Z,2021-06-24T18:00:00Z,PT60M,156,0,156
2021-06-24T20:00:00Z,2021-06-24T19:00:00Z,PT60M,117,0,117
2021-06-24T21:00:00Z,2021-06-24T20:00:00Z,PT60M,90,29,95
2021-06-24T22:00:00Z,2021-06-24T21:00:00Z,PT60M,13,35,17
2021-06-24T23:00:00Z,2021-06-24T22:00:00Z,PT60M,0,0,0
2021-06-25T00:00:00Z,2021-06-24T23:00:00Z,PT60M,0,0,0
2021-06-25T01:00:00Z,2021-06-25T00:00:00Z,PT60M,0,0,0
2021-06-25T02:00:00Z,2021-06-25T01:00:00Z,PT60M,0,0,0
2021-06-25T03:00:00Z,2021-06-25T02:00:00Z,PT60M,0,0,0
2021-06-25T04:00:00Z,2021-06-25T03:00:00Z,PT60M,0,0,0
2021-06-25T05:00:00Z,2021-06-25T04:00:00Z,PT60M,0,0,0
2021-06-25T06:00:00Z,2021-06-25T05:00:00Z,PT60M,0,0,0
2021-06-25T07:00:00Z,2021-06-25T06:00:00Z,PT60M,0,0,0
2021-06-25T08:00:00Z,2021-06-25T07:00:00Z,PT60M,0,0,0
2021-06-25T09:00:00Z,2021-06-25T08:00:00Z,PT60M,0,0,0
2021-06-25T10:00:00Z,2021-06-25T09:00:00Z,PT60M,0,0,0
2021-06-25T11:00:00Z,2021-06-25T10:00:00Z,PT60M,0,0,0
2021-06-25T12:00:00Z,2021-06-25T11:00:00Z,PT60M,1,0,1
2021-06-25T13:00:00Z,2021-06-25T12:00:00Z,PT60M,39,0,39
2021-06-25T14:00:00Z,2021-06-25T13:00:00Z,PT60M,89,0,89
2021-06-25T15:00:00Z,2021-06-25T14:00:00Z,PT60M,124,0,124
2021-06-25T16:00:00Z,2021-06-25T15:00:00Z,PT60M,121,0,121
2021-06-25T17:00:00Z,2021-06-25T16:00:00Z,PT60M,97,0,97
2021-06-25T18:00:00Z,2021-06-25T17:00:00Z,PT60M,87,0,87
2021-06-25T19:00:00Z,2021-06-25T18:00:00Z,PT60M,88,0,88
2021-06-25T20:00:00Z,2021-06-25T19:00:00Z,PT60M,88,0,88
2021-06-25T21:00:00Z,2021-06-25T20:00:00Z,PT60M,62,0,62
2021-06-25T22:00:00Z,2021-06-25T21:00:00Z,PT60M,10,0,10
2021-06-25T23:00:00Z,2021-06-25T22:00:00Z,PT60M,0,0,0
2021-06-26T00:00:00Z,2021-06-25T23:00:00Z,PT60M,0,0,0
2021-06-26T01:00:00Z,2021-06-26T00:00:00Z,PT60M,0,0,0
2021-06-26T02:00:00Z,2021-06-26T01:00:00Z,PT60M,0,0,0
2021-06-26T03:00:00Z,2021-06-26T02:00:00Z,PT60M,0,0,0
2021-06-26T04:00:00Z,2021-06-26T03:00:00Z,PT60M,0,0,0
2021-06-26T05:00:00Z,2021-06-26T04:00:00Z,PT60M,0,0,0
2021-06-26T06:00:00Z,2021-06-26T05:00:00Z,PT60M,0,0,0
2021-06-26T07:00:00Z,2021-06-26T06:00:00Z,PT60M,0,0,0
2021-06-26T08:00:00Z,2021-06-26T07:00:00Z,PT60M,0,0,0
2021-06-26T09:00:00Z,2021-06-26T08:00:00Z,PT60M,0,0,0
2021-06-26T10:00:00Z,2021-06-26T09:00:00Z,PT60M,0,0,0
2021-06-26T11:00:00Z,2021-06-26T10:00:00Z,PT60M,0,0,0
2021-06-26T12:00:00Z,2021-06-26T11:00:00Z,PT60M,1,0,1
2021-06-26T13:00:00Z,2021-06-26T12:00:00Z,PT60M,45,103,61
2021-06-26T14:00:00Z,2021-06-26T13:00:00Z,PT60M,99,347,196
2021-06-26T15:00:00Z,2021-06-26T14:00:00Z,PT60M,183,267,293
2021-06-26T16:00:00Z,2021-06-26T15:00:00Z,PT60M,206,343,379
2021-06-26T17:00:00Z,2021-06-26T16:00:00Z,PT60M,144,605,471
2021-06-26T18:00:00Z,2021-06-26T17:00:00Z,PT60M,180,460,425
2021-06-26T19:00:00Z,2021-06-26T18:00:00Z,PT60M,179,384,353
2021-06-26T20:00:00Z,2021-06-26T19:00:00Z,PT60M,82,583,289
2021-06-26T21:00:00Z,2021-06-26T20:00:00Z,PT60M,48,458,147
2021-06-26T22:00:00Z,2021-06-26T21:00:00Z,PT60M,16,30,18
2021-06-26T23:00:00Z,2021-06-26T22:00:00Z,PT60M,0,0,0
2021-06-27T00:00:00Z,2021-06-26T23:00:00Z,PT60M,0,0,0
2021-06-27T01:00:00Z,2021-06-27T00:00:00Z,PT60M,0,0,0
2021-06-27T02:00:00Z,2021-06-27T01:00:00Z,PT60M,0,0,0
2021-06-27T03:00:00Z,2021-06-27T02:00:00Z,PT60M,0,0,0
2021-06-27T04:00:00Z,2021-06-27T03:00:00Z,PT60M,0,0,0
2021-06-27T05:00:00Z,2021-06-27T04:00:00Z,PT60M,0,0,0
2021-06-27T06:00:00Z,2021-06-27T05:00:00Z,PT60M,0,0,0
2021-06-27T07:00:00Z,2021-06-27T06:00:00Z,PT60M,0,0,0
2021-06-27T08:00:00Z,2021-06-27T07:00:00Z,PT60M,0,0,0
2021-06-27T09:00:00Z,2021-06-27T08:00:00Z,PT60M,0,0,0
2021-06-27T10:00:00Z,2021-06-27T09:00:00Z,PT60M,0,0,0
2021-06-27T11:00:00Z,2021-06-27T10:00:00Z,PT60M,0,0,0
2021-06-27T12:00:00Z,2021-06-27T11:00:00Z,PT60M,1,7,1
2021-06-27T13:00:00Z,2021-06-27T12:00:00Z,PT60M,35,329,78
2021-06-27T14:00:00Z,2021-06-27T13:00:00Z,PT60M,99,397,213
2021-06-27T15:00:00Z,2021-06-27T14:00:00Z,PT60M,84,687,372
2021-06-27T16:00:00Z,2021-06-27T15:00:00Z,PT60M,58,851,487
2021-06-27T17:00:00Z,2021-06-27T16:00:00Z,PT60M,47,909,539
2021-06-27T18:00:00Z,2021-06-27T17:00:00Z,PT60M,47,901,523
2021-06-27T19:00:00Z,2021-06-27T18:00:00Z,PT60M,44,866,447
2021-06-27T20:00:00Z,2021-06-27T19:00:00Z,PT60M,40,792,322
2021-06-27T21:00:00Z,2021-06-27T20:00:00Z,PT60M,30,642,165
2021-06-27T22:00:00Z,2021-06-27T21:00:00Z,PT60M,8,175,26
2021-06-27T23:00:00Z,2021-06-27T22:00:00Z,PT60M,0,0,0
2021-06-28T00:00:00Z,2021-06-27T23:00:00Z,PT60M,0,0,0
2021-06-28T01:00:00Z,2021-06-28T00:00:00Z,PT60M,0,0,0
2021-06-28T02:00:00Z,2021-06-28T01:00:00Z,PT60M,0,0,0
2021-06-28T03:00:00Z,2021-06-28T02:00:00Z,PT60M,0,0,0
2021-06-28T04:00:00Z,2021-06-28T03:00:00Z,PT60M,0,0,0
2021-06-28T05:00:00Z,2021-06-28T04:00:00Z,PT60M,0,0,0
2021-06-28T06:00:00Z,2021-06-28T05:00:00Z,PT60M,0,0,0
2021-06-28T07:00:00Z,2021-06-28T06:00:00Z,PT60M,0,0,0
2021-06-28T08:00:00Z,2021-06-28T07:00:00Z,PT60M,0,0,0
2021-06-28T09:00:00Z,2021-06-28T08:00:00Z,PT60M,0,0,0
2021-06-28T10:00:00Z,2021-06-28T09:00:00Z,PT60M,0,0,0
2021-06-28T11:00:00Z,2021-06-28T10:00:00Z,PT60M,0,0,0
2021-06-28T12:00:00Z,2021-06-28T11:00:00Z,PT60M,1,0,1
2021-06-28T13:00:00Z,2021-06-28T12:00:00Z,PT60M,22,426,84
2021-06-28T14:00:00Z,2021-06-28T13:00:00Z,PT60M,34,752,248
2021-06-28T15:00:00Z,2021-06-28T14:00:00Z,PT60M,42,849,394
2021-06-28T16:00:00Z,2021-06-28T15:00:00Z,PT60M,45,895,495
2021-06-28T17:00:00Z,2021-06-28T16:00:00Z,PT60M,47,911,541
2021-06-28T18:00:00Z,2021-06-28T17:00:00Z,PT60M,48,903,526
2021-06-28T19:00:00Z,2021-06-28T18:00:00Z,PT60M,46,869,451
2021-06-28T20:00:00Z,2021-06-28T19:00:00Z,PT60M,41,796,326
2021-06-28T21:00:00Z,2021-06-28T20:00:00Z,PT60M,31,650,169
2021-06-28T22:00:00Z,2021-06-28T21:00:00Z,PT60M,9,183,27
2021-06-28T23:00:00Z,2021-06-28T22:00:00Z,PT60M,0,0,0
2021-06-29T00:00:00Z,2021-06-28T23:00:00Z,PT60M,0,0,0
2021-06-29T01:00:00Z,2021-06-29T00:00:00Z,PT60M,0,0,0
2021-06-29T02:00:00Z,2021-06-29T01:00:00Z,PT60M,0,0,0
2021-06-29T03:00:00Z,2021-06-29T02:00:00Z,PT60M,0,0,0
2021-06-29T04:00:00Z,2021-06-29T03:00:00Z,PT60M,0,0,0
2021-06-29T05:00:00Z,2021-06-29T04:00:00Z,PT60M,0,0,0
2021-06-29T06:00:00Z,2021-06-29T05:00:00Z,PT60M,0,0,0
2021-06-29T07:00:00Z,2021-06-29T06:00:00Z,PT60M,0,0,0
2021-06-29T08:00:00Z,2021-06-29T07:00:00Z,PT60M,0,0,0
2021-06-29T09:00:00Z,2021-06-29T08:00:00Z,PT60M,0,0,0
2021-06-29T10:00:00Z,2021-06-29T09:00:00Z,PT60M,0,0,0
2021-06-29T11:00:00Z,2021-06-29T10:00:00Z,PT60M,0,0,0
2021-06-29T12:00:00Z,2021-06-29T11:00:00Z,PT60M,1,0,1
2021-06-29T13:00:00Z,2021-06-29T12:00:00Z,PT60M,51,99,65
2021-06-29T14:00:00Z,2021-06-29T13:00:00Z,PT60M,131,194,186
2021-06-29T15:00:00Z,2021-06-29T14:00:00Z,PT60M,201,225,294
2021-06-29T16:00:00Z,2021-06-29T15:00:00Z,PT60M,250,240,371
2021-06-29T17:00:00Z,2021-06-29T16:00:00Z,PT60M,273,243,405
2021-06-29T18:00:00Z,2021-06-29T17:00:00Z,PT60M,271,223,390
2021-06-29T19:00:00Z,2021-06-29T18:00:00Z,PT60M,239,200,332
2021-06-29T20:00:00Z,2021-06-29T19:00:00Z,PT60M,157,178,224
2021-06-29T21:00:00Z,2021-06-29T20:00:00Z,PT60M,56,430,146
2021-06-29T22:00:00Z,2021-06-29T21:00:00Z,PT60M,8,136,22
2021-06-29T23:00:00Z,2021-06-29T22:00:00Z,PT60M,0,0,0
2021-06-30T00:00:00Z,2021-06-29T23:00:00Z,PT60M,0,0,0
2021-06-30T01:00:00Z,2021-06-30T00:00:00Z,PT60M,0,0,0
2021-06-30T02:00:00Z,2021-06-30T01:00:00Z,PT60M,0,0,0
2021-06-30T03:00:00Z,2021-06-30T02:00:00Z,PT60M,0,0,0
2021-06-30T04:00:00Z,2021-06-30T03:00:00Z,PT60M,0,0,0
2021-06-30T05:00:00Z,2021-06-30T04:00:00Z,PT60M,0,0,0
2021-06-30T06:00:00Z,2021-06-30T05:00:00Z,PT60M,0,0,0
2021-06-30T07:00:00Z,2021-06-30T06:00:00Z,PT60M,0,0,0
2021-06-30T08:00:00Z,2021-06-30T07:00:00Z,PT60M,0,0,0
2021-06-30T09:00:00Z,2021-06-30T08:00:00Z,PT60M,0,0,0
2021-06-30T10:00:00Z,2021-06-30T09:00:00Z,PT60M,0,0,0
2021-06-30T11:00:00Z,2021-06-30T10:00:00Z,PT60M,0,0,0
2021-06-30T12:00:00Z,2021-06-30T11:00:00Z,PT60M,1,3,1
2021-06-30T13:00:00Z,2021-06-30T12:00:00Z,PT60M,52,26,55
2021-06-30T14:00:00Z,2021-06-30T13:00:00Z,PT60M,143,87,169
2021-06-30T15:00:00Z,2021-06-30T14:00:00Z,PT60M,223,100,265
2021-06-30T16:00:00Z,2021-06-30T15:00:00Z,PT60M,289,62,319
2021-06-30T17:00:00Z,2021-06-30T16:00:00Z,PT60M,318,48,345
2021-06-30T18:00:00Z,2021-06-30T17:00:00Z,PT60M,254,248,384
2021-06-30T19:00:00Z,2021-06-30T18:00:00Z,PT60M,146,519,387
2021-06-30T20:00:00Z,2021-06-30T19:00:00Z,PT60M,102,521,287
2021-06-30T21:00:00Z,2021-06-30T20:00:00Z,PT60M,64,328,143
2021-06-30T22:00:00Z,2021-06-30T21:00:00Z,PT60M,17,29,20
2021-06-30T23:00:00Z,2021-06-30T22:00:00Z,PT60M,0,0,0
2021-07-01T00:00:00Z,2021-06-30T23:00:00Z,PT60M,0,0,0
2021-07-01T01:00:00Z,2021-07-01T00:00:00Z,PT60M,0,0,0
2021-07-01T02:00:00Z,2021-07-01T01:00:00Z,PT60M,0,0,0
2021-07-01T03:00:00Z,2021-07-01T02:00:00Z,PT60M,0,0,0
2021-07-01T04:00:00Z,2021-07-01T03:00:00Z,PT60M,0,0,0
2021-07-01T05:00:00Z,2021-07-01T04:00:00Z,PT60M,0,0,0
2021-07-01T06:00:00Z,2021-07-01T05:00:00Z,PT60M,0,0,0
2021-07-01T07:00:00Z,2021-07-01T06:00:00Z,PT60M,0,0,0
2021-07-01T08:00:00Z,2021-07-01T07:00:00Z,PT60M,0,0,0
2021-07-01T09:00:00Z,2021-07-01T08:00:00Z,PT60M,0,0,0
2021-07-01T10:00:00Z,2021-07-01T09:00:00Z,PT60M,0,0,0
2021-07-01T11:00:00Z,2021-07-01T10:00:00Z,PT60M,0,0,0
2021-07-01T12:00:00Z,2021-07-01T11:00:00Z,PT60M,1,3,1
2021-07-01T13:00:00Z,2021-07-01T12:00:00Z,PT60M,45,21,47
2021-07-01T14:00:00Z,2021-07-01T13:00:00Z,PT60M,114,228,180
2021-07-01T15:00:00Z,2021-07-01T14:00:00Z,PT60M,203,77,233
2021-07-01T16:00:00Z,2021-07-01T15:00:00Z,PT60M,208,333,378
2021-07-01T17:00:00Z,2021-07-01T16:00:00Z,PT60M,236,328,414
2021-07-01T18:00:00Z,2021-07-01T17:00:00Z,PT60M,190,454,431
2021-07-01T19:00:00Z,2021-07-01T18:00:00Z,PT60M,85,708,416
2021-07-01T20:00:00Z,2021-07-01T19:00:00Z,PT60M,55,695,306
2021-07-01T21:00:00Z,2021-07-01T20:00:00Z,PT60M,40,532,155
2021-07-01T22:00:00Z,2021-07-01T21:00:00Z,PT60M,11,124,24
2021-07-01T23:00:00Z,2021-07-01T22:00:00Z,PT60M,0,0,0
2021-07-02T00:00:00Z,2021-07-01T23:00:00Z,PT60M,0,0,0
2021-07-02T01:00:00Z,2021-07-02T00:00:00Z,PT60M,0,0,0
2021-07-02T02:00:00Z,2021-07-02T01:00:00Z,PT60M,0,0,0
2021-07-02T03:00:00Z,2021-07-02T02:00:00Z,PT60M,0,0,0
2021-07-02T04:00:00Z,2021-07-02T03:00:00Z,PT60M,0,0,0
2021-07-02T05:00:00Z,2021-07-02T04:00:00Z,PT60M,0,0,0
2021-07-02T06:00:00Z,2021-07-02T05:00:00Z,PT60M,0,0,0
2021-07-02T07:00:00Z,2021-07-02T06:00:00Z,PT60M,0,0,0
2021-07-02T08:00:00Z,2021-07-02T07:00:00Z,PT60M,0,0,0
2021-07-02T09:00:00Z,2021-07-02T08:00:00Z,PT60M,0,0,0
2021-07-02T10:00:00Z,2021-07-02T09:00:00Z,PT60M,0,0,0
2021-07-02T11:00:00Z,2021-07-02T10:00:00Z,PT60M,0,0,0
2021-07-02T12:00:00Z,2021-07-02T11:00:00Z,PT60M,1,1,1
2021-07-02T13:00:00Z,2021-07-02T12:00:00Z,PT60M,22,406,80
2021-07-02T14:00:00Z,2021-07-02T13:00:00Z,PT60M,38,697,237
2021-07-02T15:00:00Z,2021-07-02T14:00:00Z,PT60M,46,804,380
2021-07-02T16:00:00Z,2021-07-02T15:00:00Z,PT60M,50,856,482
2021-07-02T17:00:00Z,2021-07-02T16:00:00Z,PT60M,52,876,529
2021-07-02T18:00:00Z,2021-07-02T17:00:00Z,PT60M,51,870,515
2021-07-02T19:00:00Z,2021-07-02T18:00:00Z,PT60M,48,837,442
2021-07-02T20:00:00Z,2021-07-02T19:00:00Z,PT60M,42,767,320
2021-07-02T21:00:00Z,2021-07-02T20:00:00Z,PT60M,31,625,167
2021-07-02T22:00:00Z,2021-07-02T21:00:00Z,PT60M,9,184,28
2021-07-02T23:00:00Z,2021-07-02T22:00:00Z,PT60M,0,0,0
2021-07-03T00:00:00Z,2021-07-02T23:00:00Z,PT60M,0,0,0
2021-07-03T01:00:00Z,2021-07-03T00:00:00Z,PT60M,0,0,0
2021-07-03T02:00:00Z,2021-07-03T01:00:00Z,PT60M,0,0,0
2021-07-03T03:00:00Z,2021-07-03T02:00:00Z,PT60M,0,0,0
2021-07-03T04:00:00Z,2021-07-03T03:00:00Z,PT60M,0,0,0
2021-07-03T05:00:00Z,2021-07-03T04:00:00Z,PT60M,0,0,0
2021-07-03T06:00:00Z,2021-07-03T05:00:00Z,PT60M,0,0,0
2021-07-03T07:00:00Z,2021-07-03T06:00:00Z,PT60M,0,0,0
2021-07-03T08:00:00Z,2021-07-03T07:00:00Z,PT60M,0,0,0
2021-07-03T09:00:00Z,2021-07-03T08:00:00Z,PT60M,0,0,0
2021-07-03T10:00:00Z,2021-07-03T09:00:00Z,PT60M,0,0,0
2021-07-03T11:00:00Z,2021-07-03T10:00:00Z,PT60M,0,0,0
2021-07-03T12:00:00Z,2021-07-03T11:00:00Z,PT60M,0,0,0
2021-07-03T13:00:00Z,2021-07-03T12:00:00Z,PT60M,45,69,58
2021-07-03T14:00:00Z,2021-07-03T13:00:00Z,PT60M,96,368,204
2021-07-03T15:00:00Z,2021-07-03T14:00:00Z,PT60M,140,456,329
2021-07-03T16:00:00Z,2021-07-03T15:00:00Z,PT60M,129,607,439
2021-07-03T17:00:00Z,2021-07-03T16:00:00Z,PT60M,87,771,508
2021-07-03T18:00:00Z,2021-07-03T17:00:00Z,PT60M,117,674,479
2021-07-03T19:00:00Z,2021-07-03T18:00:00Z,PT60M,142,530,391
2021-07-03T20:00:00Z,2021-07-03T19:00:00Z,PT60M,107,495,284
2021-07-03T21:00:00Z,2021-07-03T20:00:00Z,PT60M,58,428,151
2021-07-03T22:00:00Z,2021-07-03T21:00:00Z,PT60M,15,73,23
2021-07-03T23:00:00Z,2021-07-03T22:00:00Z,PT60M,0,0,0
2021-07-04T00:00:00Z,2021-07-03T23:00:00Z,PT60M,0,0,0
2021-07-04T01:00:00Z,2021-07-04T00:00:00Z,PT60M,0,0,0
2021-07-04T02:00:00Z,2021-07-04T01:00:00Z,PT60M,0,0,0
2021-07-04T03:00:00Z,2021-07-04T02:00:00Z,PT60M,0,0,0
2021-07-04T04:00:00Z,2021-07-04T03:00:00Z,PT60M,0,0,0
2021-07-04T05:00:00Z,2021-07-04T04:00:00Z,PT60M,0,0,0
2021-07-04T06:00:00Z,2021-07-04T05:00:00Z,PT60M,0,0,0
2021-07-04T07:00:00Z,2021-07-04T06:00:00Z,PT60M,0,0,0
2021-07-04T08:00:00Z,2021-07-04T07:00:00Z,PT60M,0,0,0
2021-07-04T09:00:00Z,2021-07-04T08:00:00Z,PT60M,0,0,0
2021-07-04T10:00:00Z,2021-07-04T09:00:00Z,PT60M,0,0,0
2021-07-04T11:00:00Z,2021-07-04T10:00:00Z,PT60M,0,0,0
2021-07-04T12:00:00Z,2021-07-04T11:00:00Z,PT60M,1,4,1
2021-07-04T13:00:00Z,2021-07-04T12:00:00Z,PT60M,23,391,79
2021-07-04T14:00:00Z,2021-07-04T13:00:00Z,PT60M,42,668,233
2021-07-04T15:00:00Z,2021-07-04T14:00:00Z,PT60M,52,774,375
2021-07-04T16:00:00Z,2021-07-04T15:00:00Z,PT60M,57,826,475
2021-07-04T17:00:00Z,2021-07-04T16:00:00Z,PT60M,60,842,521
2021-07-04T18:00:00Z,2021-07-04T17:00:00Z,PT60M,62,830,507
2021-07-04T19:00:00Z,2021-07-04T18:00:00Z,PT60M,64,781,434
2021-07-04T20:00:00Z,2021-07-04T19:00:00Z,PT60M,56,703,313
2021-07-04T21:00:00Z,2021-07-04T20:00:00Z,PT60M,41,553,162
2021-07-04T22:00:00Z,2021-07-04T21:00:00Z,PT60M,11,154,27
2021-07-04T23:00:00Z,2021-07-04T22:00:00Z,PT60M,0,0,0
2021-07-05T00:00:00Z,2021-07-04T23:00:00Z,PT60M,0,0,0
2021-07-05T01:00:00Z,2021-07-05T00:00:00Z,PT60M,0,0,0
2021-07-05T02:00:00Z,2021-07-05T01:00:00Z,PT60M,0,0,0
2021-07-05T03:00:00Z,2021-07-05T02:00:00Z,PT60M,0,0,0
2021-07-05T04:00:00Z,2021-07-05T03:00:00Z,PT60M,0,0,0
2021-07-05T05:00:00Z,2021-07-05T04:00:00Z,PT60M,0,0,0
2021-07-05T06:00:00Z,2021-07-05T05:00:00Z,PT60M,0,0,0
2021-07-05T07:00:00Z,2021-07-05T06:00:00Z,PT60M,0,0,0
2021-07-05T08:00:00Z,2021-07-05T07:00:00Z,PT60M,0,0,0
2021-07-05T09:00:00Z,2021-07-05T08:00:00Z,PT60M,0,0,0
2021-07-05T10:00:00Z,2021-07-05T09:00:00Z,PT60M,0,0,0
2021-07-05T11:00:00Z,2021-07-05T10:00:00Z,PT60M,0,0,0
2021-07-05T12:00:00Z,2021-07-05T11:00:00Z,PT60M,1,0,1
2021-07-05T13:00:00Z,2021-07-05T12:00:00Z,PT60M,25,363,79
2021-07-05T14:00:00Z,2021-07-05T13:00:00Z,PT60M,41,680,236
2021-07-05T15:00:00Z,2021-07-05T14:00:00Z,PT60M,53,779,378
2021-07-05T16:00:00Z,2021-07-05T15:00:00Z,PT60M,61,821,477
2021-07-05T17:00:00Z,2021-07-05T16:00:00Z,PT60M,65,833,522
2021-07-05T18:00:00Z,2021-07-05T17:00:00Z,PT60M,67,818,506
2021-07-05T19:00:00Z,2021-07-05T18:00:00Z,PT60M,65,777,434
2021-07-05T20:00:00Z,2021-07-05T19:00:00Z,PT60M,57,694,312
2021-07-05T21:00:00Z,2021-07-05T20:00:00Z,PT60M,42,536,161
2021-07-05T22:00:00Z,2021-07-05T21:00:00Z,PT60M,13,118,26
2021-07-05T23:00:00Z,2021-07-05T22:00:00Z,PT60M,0,0,0
2021-07-06T00:00:00Z,2021-07-05T23:00:00Z,PT60M,0,0,0
2021-07-06T01:00:00Z,2021-07-06T00:00:00Z,PT60M,0,0,0
2021-07-06T02:00:00Z,2021-07-06T01:00:00Z,PT60M,0,0,0
2021-07-06T03:00:00Z,2021-07-06T02:00:00Z,PT60M,0,0,0
2021-07-06T04:00:00Z,2021-07-06T03:00:00Z,PT60M,0,0,0
2021-07-06T05:00:00Z,2021-07-06T04:00:00Z,PT60M,0,0,0
2021-07-06T06:00:00Z,2021-07-06T05:00:00Z,PT60M,0,0,0
2021-07-06T07:00:00Z,2021-07-06T06:00:00Z,PT60M,0,0,0
2021-07-06T08:00:00Z,2021-07-06T07:00:00Z,PT60M,0,0,0
2021-07-06T09:00:00Z,2021-07-06T08:00:00Z,PT60M,0,0,0
2021-07-06T10:00:00Z,2021-07-06T09:00:00Z,PT60M,0,0,0
2021-07-06T11:00:00Z,2021-07-06T10:00:00Z,PT60M,0,0,0
2021-07-06T12:00:00Z,2021-07-06T11:00:00Z,PT60M,0,0,0
2021-07-06T13:00:00Z,2021-07-06T12:00:00Z,PT60M,42,23,45
2021-07-06T14:00:00Z,2021-07-06T13:00:00Z,PT60M,104,25,109
2021-07-06T15:00:00Z,2021-07-06T14:00:00Z,PT60M,130,0,130
2021-07-06T16:00:00Z,2021-07-06T15:00:00Z,PT60M,79,0,79
2021-07-06T17:00:00Z,2021-07-06T16:00:00Z,PT60M,171,54,201
2021-07-06T18:00:00Z,2021-07-06T17:00:00Z,PT60M,222,264,362
2021-07-06T19:00:00Z,2021-07-06T18:00:00Z,PT60M,150,479,380
2021-07-06T20:00:00Z,2021-07-06T19:00:00Z,PT60M,75,605,298
2021-07-06T21:00:00Z,2021-07-06T20:00:00Z,PT60M,46,495,157
2021-07-06T22:00:00Z,2021-07-06T21:00:00Z,PT60M,13,134,26
2021-07-06T23:00:00Z,2021-07-06T22:00:00Z,PT60M,0,0,0
2021-07-07T00:00:00Z,2021-07-06T23:00:00Z,PT60M,0,0,0
2021-07-07T01:00:00Z,2021-07-07T00:00:00Z,PT60M,0,0,0
2021-07-07T02:00:00Z,2021-07-07T01:00:00Z,PT60M,0,0,0
2021-07-07T03:00:00Z,2021-07-07T02:00:00Z,PT60M,0,0,0
2021-07-07T04:00:00Z,2021-07-07T03:00:00Z,PT60M,0,0,0
2021-07-07T05:00:00Z,2021-07-07T04:00:00Z,PT60M,0,0,0
2021-07-07T06:00:00Z,2021-07-07T05:00:00Z,PT60M,0,0,0
2021-07-07T07:00:00Z,2021-07-07T06:00:00Z,PT60M,0,0,0
2021-07-07T08:00:00Z,2021-07-07T07:00:00Z,PT60M,0,0,0
2021-07-07T09:00:00Z,2021-07-07T08:00:00Z,PT60M,0,0,0
2021-07-07T10:00:00Z,2021-07-07T09:00:00Z,PT60M,0,0,0
2021-07-07T11:00:00Z,2021-07-07T10:00:00Z,PT60M,0,0,0
2021-07-07T12:00:00Z,2021-07-07T11:00:00Z,PT60M,1,3,1
2021-07-07T13:00:00Z,2021-07-07T12:00:00Z,PT60M,24,392,80
2021-07-07T14:00:00Z,2021-07-07T13:00:00Z,PT60M,42,668,235
2021-07-07T15:00:00Z,2021-07-07T14:00:00Z,PT60M,53,773,377
2021-07-07T16:00:00Z,2021-07-07T15:00:00Z,PT60M,58,824,479
2021-07-07T17:00:00Z,2021-07-07T16:00:00Z,PT60M,61,845,526
2021-07-07T18:00:00Z,2021-07-07T17:00:00Z,PT60M,62,836,513
2021-07-07T19:00:00Z,2021-07-07T18:00:00Z,PT60M,57,807,443
2021-07-07T20:00:00Z,2021-07-07T19:00:00Z,PT60M,50,732,321
2021-07-07T21:00:00Z,2021-07-07T20:00:00Z,PT60M,43,530,166
2021-07-07T22:00:00Z,2021-07-07T21:00:00Z,PT60M,15,118,28
2021-07-07T23:00:00Z,2021-07-07T22:00:00Z,PT60M,0,0,0
2021-07-08T00:00:00Z,2021-07-07T23:00:00Z,PT60M,0,0,0
2021-07-08T01:00:00Z,2021-07-08T00:00:00Z,PT60M,0,0,0
2021-07-08T02:00:00Z,2021-07-08T01:00:00Z,PT60M,0,0,0
2021-07-08T03:00:00Z,2021-07-08T02:00:00Z,PT60M,0,0,0
2021-07-08T04:00:00Z,2021-07-08T03:00:00Z,PT60M,0,0,0
2021-07-08T05:00:00Z,2021-07-08T04:00:00Z,PT60M,0,0,0
2021-07-08T06:00:00Z,2021-07-08T05:00:00Z,PT60M,0,0,0
2021-07-08T07:00:00Z,2021-07-08T06:00:00Z,PT60M,0,0,0
2021-07-08T08:00:00Z,2021-07-08T07:00:00Z,PT60M,0,0,0
2021-07-08T09:00:00Z,2021-07-08T08:00:00Z,PT60M,0,0,0
2021-07-08T10:00:00Z,2021-07-08T09:00:00Z,PT60M,0,0,0
2021-07-08T11:00:00Z,2021-07-08T10:00:00Z,PT60M,0,0,0
2021-07-08T12:00:00Z,2021-07-08T11:00:00Z,PT60M,1,3,1
2021-07-08T13:00:00Z,2021-07-08T12:00:00Z,PT60M,23,405,81
2021-07-08T14:00:00Z,2021-07-08T13:00:00Z,PT60M,41,683,238
2021-07-08T15:00:00Z,2021-07-08T14:00:00Z,PT60M,51,784,381
