PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiTracking,WindSpeed10m,Zenith
2021-05-17T20:00:00Z,2021-05-17T19:00:00Z,PT60M,24.2,45,0.2,56,751,305,361,653,2.6,66
2021-05-17T21:00:00Z,2021-05-17T20:00:00Z,PT60M,22.8,56,1.1,45,589,148,193,358,2.7,76
2021-05-17T22:00:00Z,2021-05-17T21:00:00Z,PT60M,19.7,65,16.3,18,146,17,36,22,2.2,87
2021-05-17T23:00:00Z,2021-05-17T22:00:00Z,PT60M,16.8,73,29.9,0,0,0,0,0,1.6,98
2021-05-18T00:00:00Z,2021-05-17T23:00:00Z,PT60M,15.7,80,28.1,0,0,0,0,0,1.3,111
2021-05-18T01:00:00Z,2021-05-18T00:00:00Z,PT60M,14.7,87,14.3,0,0,0,0,0,0.9,123
2021-05-18T02:00:00Z,2021-05-18T01:00:00Z,PT60M,14.0,96,20.2,0,0,0,0,0,0.6,136
2021-05-18T03:00:00Z,2021-05-18T02:00:00Z,PT60M,13.7,108,25.6,0,0,0,0,0,0.4,148
2021-05-18T04:00:00Z,2021-05-18T03:00:00Z,PT60M,13.4,128,29.5,0,0,0,0,0,0.2,159
2021-05-18T05:00:00Z,2021-05-18T04:00:00Z,PT60M,13.1,172,31.5,0,0,0,0,0,0.3,166
2021-05-18T06:00:00Z,2021-05-18T05:00:00Z,PT60M,12.9,-138,34.9,0,0,0,0,0,0.3,162
2021-05-18T07:00:00Z,2021-05-18T06:00:00Z,PT60M,12.7,-112,33.8,0,0,0,0,0,0.4,152
2021-05-18T08:00:00Z,2021-05-18T07:00:00Z,PT60M,12.2,-99,28.3,0,0,0,0,0,0.6,139
2021-05-18T09:00:00Z,2021-05-18T08:00:00Z,PT60M,11.8,-90,35.8,0,0,0,0,0,0.4,127
2021-05-18T10:00:00Z,2021-05-18T09:00:00Z,PT60M,11.6,-82,28.1,0,0,0,0,0,0.6,114
2021-05-18T11:00:00Z,2021-05-18T10:00:00Z,PT60M,11.2,-75,26.4,0,0,0,0,0,0.8,102
2021-05-18T12:00:00Z,2021-05-18T11:00:00Z,PT60M,11.2,-67,23.5,10,14,1,11,9,0.6,90
2021-05-18T13:00:00Z,2021-05-18T12:00:00Z,PT60M,12.9,-58,30.8,86,46,6,92,88,0.4,79
2021-05-18T14:00:00Z,2021-05-18T13:00:00Z,PT60M,15.0,-48,39.9,181,1,0,181,182,0.6,69
2021-05-18T15:00:00Z,2021-05-18T14:00:00Z,PT60M,16.5,-35,54.8,200,0,0,200,200,1.5,61
2021-05-18T16:00:00Z,2021-05-18T15:00:00Z,PT60M,17.5,-20,45.7,287,11,7,294,294,2.3,55
2021-05-18T17:00:00Z,2021-05-18T16:00:00Z,PT60M,18.0,-3,25.6,328,160,98,427,428,2.6,52
2021-05-18T18:00:00Z,2021-05-18T17:00:00Z,PT60M,17.9,15,29.0,325,107,64,389,393,2.9,54
2021-05-18T19:00:00Z,2021-05-18T18:00:00Z,PT60M,17.1,31,39.7,277,0,0,277,277,3.3,59
2021-05-18T20:00:00Z,2021-05-18T19:00:00Z,PT60M,15.7,44,33.9,196,44,15,211,236,3.1,66
2021-05-18T21:00:00Z,2021-05-18T20:00:00Z,PT60M,14.4,55,9.1,91,233,58,150,220,2.4,76
2021-05-18T22:00:00Z,2021-05-18T21:00:00Z,PT60M,13.0,64,20.3,21,40,5,26,23,1.6,87
2021-05-18T23:00:00Z,2021-05-18T22:00:00Z,PT60M,11.9,72,32.7,0,0,0,0,0,0.9,99
2021-05-19T00:00:00Z,2021-05-18T23:00:00Z,PT60M,11.3,80,33.6,0,0,0,0,0,0.7,111
2021-05-19T01:00:00Z,2021-05-19T00:00:00Z,PT60M,10.8,87,32.4,0,0,0,0,0,1.3,123
2021-05-19T02:00:00Z,2021-05-19T01:00:00Z,PT60M,10.3,96,46.8,0,0,0,0,0,1.7,136
2021-05-19T03:00:00Z,2021-05-19T02:00:00Z,PT60M,10.1,107,43.8,0,0,0,0,0,1.6,148
2021-05-19T04:00:00Z,2021-05-19T03:00:00Z,PT60M,10.3,128,53.2,0,0,0,0,0,1.6,160
2021-05-19T05:00:00Z,2021-05-19T04:00:00Z,PT60M,10.4,172,49.2,0,0,0,0,0,1.8,166
2021-05-19T06:00:00Z,2021-05-19T05:00:00Z,PT60M,10.2,-137,39.1,0,0,0,0,0,1.8,162
2021-05-19T07:00:00Z,2021-05-19T06:00:00Z,PT60M,10.0,-112,62.5,0,0,0,0,0,1.7,152
2021-05-19T08:00:00Z,2021-05-19T07:00:00Z,PT60M,9.7,-98,64.0,0,0,0,0,0,1.5,140
2021-05-19T09:00:00Z,2021-05-19T08:00:00Z,PT60M,9.5,-89,61.7,0,0,0,0,0,1.4,127
2021-05-19T10:00:00Z,2021-05-19T09:00:00Z,PT60M,9.4,-82,39.3,0,0,0,0,0,1.3,114
2021-05-19T11:00:00Z,2021-05-19T10:00:00Z,PT60M,9.3,-74,40.4,0,0,0,0,0,1.1,102
2021-05-19T12:00:00Z,2021-05-19T11:00:00Z,PT60M,9.3,-67,54.5,7,0,0,7,7,1.2,90
2021-05-19T13:00:00Z,2021-05-19T12:00:00Z,PT60M,9.4,-58,10.3,66,226,50,116,160,1.5,79
2021-05-19T14:00:00Z,2021-05-19T13:00:00Z,PT60M,9.7,-48,2.2,89,550,196,285,531,1.6,69
2021-05-19T15:00:00Z,2021-05-19T14:00:00Z,PT60M,10.1,-35,20.4,221,258,127,348,417,1.0,61
2021-05-19T16:00:00Z,2021-05-19T15:00:00Z,PT60M,11.2,-20,9.5,180,532,306,486,530,0.4,55
2021-05-19T17:00:00Z,2021-05-19T16:00:00Z,PT60M,12.7,-3,4.8,140,675,411,551,555,0.5,52
2021-05-19T18:00:00Z,2021-05-19T17:00:00Z,PT60M,13.9,15,1.5,98,764,450,548,583,0.7,54
2021-05-19T19:00:00Z,2021-05-19T18:00:00Z,PT60M,14.5,31,0.0,75,772,400,475,614,0.9,59
2021-05-19T20:00:00Z,2021-05-19T19:00:00Z,PT60M,14.7,44,0.3,63,701,281,344,619,1.4,66
2021-05-19T21:00:00Z,2021-05-19T20:00:00Z,PT60M,14.3,55,1.9,49,529,132,181,322,1.8,76
2021-05-19T22:00:00Z,2021-05-19T21:00:00Z,PT60M,13.1,64,24.0,18,119,13,31,18,1.8,87
2021-05-19T23:00:00Z,2021-05-19T22:00:00Z,PT60M,11.8,72,35.2,0,0,0,0,0,1.6,99
2021-05-20T00:00:00Z,2021-05-19T23:00:00Z,PT60M,11.1,80,48.2,0,0,0,0,0,1.5,111
2021-05-20T01:00:00Z,2021-05-20T00:00:00Z,PT60M,10.4,87,30.0,0,0,0,0,0,1.4,123
2021-05-20T02:00:00Z,2021-05-20T01:00:00Z,PT60M,9.7,95,22.1,0,0,0,0,0,0.9,136
2021-05-20T03:00:00Z,2021-05-20T02:00:00Z,PT60M,9.1,107,22.7,0,0,0,0,0,0.7,148
2021-05-20T04:00:00Z,2021-05-20T03:00:00Z,PT60M,8.7,127,13.4,0,0,0,0,0,0.6,160
2021-05-20T05:00:00Z,2021-05-20T04:00:00Z,PT60M,8.5,172,14.5,0,0,0,0,0,0.4,166
2021-05-20T06:00:00Z,2021-05-20T05:00:00Z,PT60M,8.2,-137,7.7,0,0,0,0,0,0.1,162
2021-05-20T07:00:00Z,2021-05-20T06:00:00Z,PT60M,7.9,-111,24.2,0,0,0,0,0,0.1,152
2021-05-20T08:00:00Z,2021-05-20T07:00:00Z,PT60M,7.6,-98,16.1,0,0,0,0,0,0.3,140
2021-05-20T09:00:00Z,2021-05-20T08:00:00Z,PT60M,7.4,-89,7.7,0,0,0,0,0,0.3,127
2021-05-20T10:00:00Z,2021-05-20T09:00:00Z,PT60M,7.1,-82,2.5,0,0,0,0,0,0.2,115
2021-05-20T11:00:00Z,2021-05-20T10:00:00Z,PT60M,7.0,-74,2.2,0,0,0,0,0,0.1,102
2021-05-20T12:00:00Z,2021-05-20T11:00:00Z,PT60M,7.5,-67,6.7,8,30,3,10,7,0.2,90
2021-05-20T13:00:00Z,2021-05-20T12:00:00Z,PT60M,8.7,-58,3.5,57,318,63,120,158,0.4,79
2021-05-20T14:00:00Z,2021-05-20T13:00:00Z,PT60M,9.7,-48,8.5,125,385,134,259,441,0.8,69
2021-05-20T15:00:00Z,2021-05-20T14:00:00Z,PT60M,10.2,-35,31.9,232,119,55,288,327,1.2,61
2021-05-20T16:00:00Z,2021-05-20T15:00:00Z,PT60M,10.4,-20,34.1,311,58,33,344,350,1.2,55
2021-05-20T17:00:00Z,2021-05-20T16:00:00Z,PT60M,10.8,-3,34.9,322,70,42,364,365,1.0,53
2021-05-20T18:00:00Z,2021-05-20T17:00:00Z,PT60M,11.5,15,43.1,302,7,4,306,306,1.3,54
2021-05-20T19:00:00Z,2021-05-20T18:00:00Z,PT60M,11.9,31,58.4,185,0,0,185,185,1.7,59
2021-05-20T20:00:00Z,2021-05-20T19:00:00Z,PT60M,11.9,44,66.4,104,0,0,104,104,1.9,67
2021-05-20T21:00:00Z,2021-05-20T20:00:00Z,PT60M,11.3,55,47.2,83,0,0,83,83,2.3,76
2021-05-20T22:00:00Z,2021-05-20T21:00:00Z,PT60M,10.4,64,31.5,19,0,0,19,19,2.4,87
2021-05-20T23:00:00Z,2021-05-20T22:00:00Z,PT60M,9.5,72,46.9,0,0,0,0,0,2.3,99
2021-05-21T00:00:00Z,2021-05-20T23:00:00Z,PT60M,8.8,79,42.0,0,0,0,0,0,2.2,111
2021-05-21T01:00:00Z,2021-05-21T00:00:00Z,PT60M,8.4,87,53.6,0,0,0,0,0,2.3,124
2021-05-21T02:00:00Z,2021-05-21T01:00:00Z,PT60M,8.4,95,48.8,0,0,0,0,0,2.3,136
2021-05-21T03:00:00Z,2021-05-21T02:00:00Z,PT60M,8.0,106,59.7,0,0,0,0,0,2.0,149
2021-05-21T04:00:00Z,2021-05-21T03:00:00Z,PT60M,7.4,127,41.0,0,0,0,0,0,1.7,160
2021-05-21T05:00:00Z,2021-05-21T04:00:00Z,PT60M,6.9,171,52.8,0,0,0,0,0,1.3,166
2021-05-21T06:00:00Z,2021-05-21T05:00:00Z,PT60M,6.8,-137,76.3,0,0,0,0,0,1.3,163
2021-05-21T07:00:00Z,2021-05-21T06:00:00Z,PT60M,6.8,-111,72.3,0,0,0,0,0,1.2,152
2021-05-21T08:00:00Z,2021-05-21T07:00:00Z,PT60M,6.8,-98,73.2,0,0,0,0,0,0.8,140
2021-05-21T09:00:00Z,2021-05-21T08:00:00Z,PT60M,6.8,-89,49.8,0,0,0,0,0,0.5,127
2021-05-21T10:00:00Z,2021-05-21T09:00:00Z,PT60M,6.6,-81,33.3,0,0,0,0,0,0.3,115
2021-05-21T11:00:00Z,2021-05-21T10:00:00Z,PT60M,6.5,-74,32.7,0,0,0,0,0,0.3,102
2021-05-21T12:00:00Z,2021-05-21T11:00:00Z,PT60M,6.2,-66,10.2,8,20,2,10,8,0.2,91
2021-05-21T13:00:00Z,2021-05-21T12:00:00Z,PT60M,6.5,-58,7.5,45,397,84,129,187,0.1,79
2021-05-21T14:00:00Z,2021-05-21T13:00:00Z,PT60M,7.6,-47,0.0,48,722,255,304,601,0.1,69
2021-05-21T15:00:00Z,2021-05-21T14:00:00Z,PT60M,8.8,-35,0.0,58,808,390,448,637,0.5,61
2021-05-21T16:00:00Z,2021-05-21T15:00:00Z,PT60M,9.9,-20,0.0,66,843,479,545,607,1.1,55
2021-05-21T17:00:00Z,2021-05-21T16:00:00Z,PT60M,10.7,-3,0.0,70,852,514,585,590,1.6,53
2021-05-21T18:00:00Z,2021-05-21T17:00:00Z,PT60M,11.1,15,0.0,70,842,492,562,599,1.4,54
2021-05-21T19:00:00Z,2021-05-21T18:00:00Z,PT60M,11.2,31,0.0,61,821,421,482,628,1.3,59
2021-05-21T20:00:00Z,2021-05-21T19:00:00Z,PT60M,11.3,44,0.3,55,742,294,349,634,1.4,67
2021-05-21T21:00:00Z,2021-05-21T20:00:00Z,PT60M,11.2,55,13.8,74,341,90,164,271,1.6,76
2021-05-21T22:00:00Z,2021-05-21T21:00:00Z,PT60M,10.4,64,10.7,17,135,14,31,14,1.8,87
2021-05-21T23:00:00Z,2021-05-21T22:00:00Z,PT60M,9.5,72,24.0,0,0,0,0,0,1.6,99
2021-05-22T00:00:00Z,2021-05-21T23:00:00Z,PT60M,8.9,79,33.1,0,0,0,0,0,1.5,111
2021-05-22T01:00:00Z,2021-05-22T00:00:00Z,PT60M,8.5,87,23.5,0,0,0,0,0,1.6,124
2021-05-22T02:00:00Z,2021-05-22T01:00:00Z,PT60M,8.2,95,20.2,0,0,0,0,0,1.4,136
2021-05-22T03:00:00Z,2021-05-22T02:00:00Z,PT60M,7.8,106,13.9,0,0,0,0,0,1.2,149
2021-05-22T04:00:00Z,2021-05-22T03:00:00Z,PT60M,7.4,126,0.0,0,0,0,0,0,1.2,160
2021-05-22T05:00:00Z,2021-05-22T04:00:00Z,PT60M,6.8,171,0.0,0,0,0,0,0,1.2,167
2021-05-22T06:00:00Z,2021-05-22T05:00:00Z,PT60M,6.3,-136,0.0,0,0,0,0,0,1.1,163
2021-05-22T07:00:00Z,2021-05-22T06:00:00Z,PT60M,6.0,-111,0.0,0,0,0,0,0,1.2,152
2021-05-22T08:00:00Z,2021-05-22T07:00:00Z,PT60M,5.7,-98,0.0,0,0,0,0,0,1.2,140
2021-05-22T09:00:00Z,2021-05-22T08:00:00Z,PT60M,5.5,-89,0.0,0,0,0,0,0,1.3,127
2021-05-22T10:00:00Z,2021-05-22T09:00:00Z,PT60M,5.2,-81,0.0,0,0,0,0,0,1.3,115
2021-05-22T11:00:00Z,2021-05-22T10:00:00Z,PT60M,5.0,-74,4.2,0,0,0,0,0,1.1,103
2021-05-22T12:00:00Z,2021-05-22T11:00:00Z,PT60M,5.1,-66,7.6,7,42,4,10,6,1.1,91
2021-05-22T13:00:00Z,2021-05-22T12:00:00Z,PT60M,6.3,-58,16.6,41,397,83,124,180,1.1,80
2021-05-22T14:00:00Z,2021-05-22T13:00:00Z,PT60M,8.1,-47,0.0,37,792,278,314,631,1.0,70
2021-05-22T15:00:00Z,2021-05-22T14:00:00Z,PT60M,9.7,-35,0.0,42,875,421,463,663,1.1,61
2021-05-22T16:00:00Z,2021-05-22T15:00:00Z,PT60M,11.2,-20,0.0,45,915,518,563,629,1.4,56
2021-05-22T17:00:00Z,2021-05-22T16:00:00Z,PT60M,12.4,-3,0.0,47,929,558,605,610,1.6,53
2021-05-22T18:00:00Z,2021-05-22T17:00:00Z,PT60M,13.3,15,0.0,48,920,535,583,622,1.8,54
2021-05-22T19:00:00Z,2021-05-22T18:00:00Z,PT60M,13.8,31,0.0,46,888,453,499,655,1.9,59
2021-05-22T20:00:00Z,2021-05-22T19:00:00Z,PT60M,13.8,44,0.0,41,822,323,363,673,1.9,67
2021-05-22T21:00:00Z,2021-05-22T20:00:00Z,PT60M,13.3,55,0.0,31,686,163,194,338,2.0,77
2021-05-22T22:00:00Z,2021-05-22T21:00:00Z,PT60M,11.4,64,9.4,14,186,20,34,13,1.9,87
2021-05-22T23:00:00Z,2021-05-22T22:00:00Z,PT60M,9.6,72,19.4,0,0,0,0,0,1.6,99
2021-05-23T00:00:00Z,2021-05-22T23:00:00Z,PT60M,8.9,79,25.9,0,0,0,0,0,1.6,111
2021-05-23T01:00:00Z,2021-05-23T00:00:00Z,PT60M,8.4,86,1.1,0,0,0,0,0,1.4,124
2021-05-23T02:00:00Z,2021-05-23T01:00:00Z,PT60M,8.1,95,0.0,0,0,0,0,0,1.3,136
2021-05-23T03:00:00Z,2021-05-23T02:00:00Z,PT60M,8.0,106,0.0,0,0,0,0,0,1.5,149
2021-05-23T04:00:00Z,2021-05-23T03:00:00Z,PT60M,7.8,126,0.0,0,0,0,0,0,1.6,160
2021-05-23T05:00:00Z,2021-05-23T04:00:00Z,PT60M,7.6,171,0.5,0,0,0,0,0,1.5,167
2021-05-23T06:00:00Z,2021-05-23T05:00:00Z,PT60M,7.0,-136,0.0,0,0,0,0,0,1.4,163
2021-05-23T07:00:00Z,2021-05-23T06:00:00Z,PT60M,6.4,-110,0.0,0,0,0,0,0,1.4,152
2021-05-23T08:00:00Z,2021-05-23T07:00:00Z,PT60M,6.1,-97,0.0,0,0,0,0,0,1.5,140
2021-05-23T09:00:00Z,2021-05-23T08:00:00Z,PT60M,6.0,-89,0.0,0,0,0,0,0,1.6,127
2021-05-23T10:00:00Z,2021-05-23T09:00:00Z,PT60M,5.9,-81,0.0,0,0,0,0,0,1.6,115
2021-05-23T11:00:00Z,2021-05-23T10:00:00Z,PT60M,5.9,-74,4.5,0,0,0,0,0,1.4,103
2021-05-23T12:00:00Z,2021-05-23T11:00:00Z,PT60M,6.4,-66,15.7,7,22,2,9,7,1.4,91
2021-05-23T13:00:00Z,2021-05-23T12:00:00Z,PT60M,9.1,-57,13.8,36,461,93,129,182,1.3,80
2021-05-23T14:00:00Z,2021-05-23T13:00:00Z,PT60M,12.5,-47,0.0,37,802,279,316,633,0.8,70
2021-05-23T15:00:00Z,2021-05-23T14:00:00Z,PT60M,15.0,-35,0.0,44,881,421,464,667,0.7,61
2021-05-23T16:00:00Z,2021-05-23T15:00:00Z,PT60M,16.9,-20,0.0,45,921,519,564,631,1.0,56
2021-05-23T17:00:00Z,2021-05-23T16:00:00Z,PT60M,18.4,-3,0.0,47,932,557,604,610,1.4,53
2021-05-23T18:00:00Z,2021-05-23T17:00:00Z,PT60M,19.3,15,0.0,48,919,532,580,619,1.6,55
2021-05-23T19:00:00Z,2021-05-23T18:00:00Z,PT60M,19.6,30,0.9,56,854,434,490,641,1.7,59
2021-05-23T20:00:00Z,2021-05-23T19:00:00Z,PT60M,19.4,44,15.1,111,482,198,310,493,1.7,67
2021-05-23T21:00:00Z,2021-05-23T20:00:00Z,PT60M,17.9,55,22.1,95,209,53,148,210,1.6,77
2021-05-23T22:00:00Z,2021-05-23T21:00:00Z,PT60M,15.8,64,42.7,19,51,6,25,18,1.5,87
2021-05-23T23:00:00Z,2021-05-23T22:00:00Z,PT60M,14.5,71,60.9,0,0,0,0,0,1.4,99
2021-05-24T00:00:00Z,2021-05-23T23:00:00Z,PT60M,14.0,79,65.2,0,0,0,0,0,1.3,111
2021-05-24T01:00:00Z,2021-05-24T00:00:00Z,PT60M,13.6,86,79.7,0,0,0,0,0,1.2,124
2021-05-24T02:00:00Z,2021-05-24T01:00:00Z,PT60M,13.4,94,81.9,0,0,0,0,0,1.0,136
2021-05-24T03:00:00Z,2021-05-24T02:00:00Z,PT60M,13.1,105,67.4,0,0,0,0,0,1.0,149
2021-05-24T04:00:00Z,2021-05-24T03:00:00Z,PT60M,12.8,125,54.9,0,0,0,0,0,1.2,160
2021-05-24T05:00:00Z,2021-05-24T04:00:00Z,PT60M,12.6,171,67.0,0,0,0,0,0,1.1,167
2021-05-24T06:00:00Z,2021-05-24T05:00:00Z,PT60M,12.4,-136,69.0,0,0,0,0,0,0.9,163
2021-05-24T07:00:00Z,2021-05-24T06:00:00Z,PT60M,12.2,-110,75.9,0,0,0,0,0,1.0,152
2021-05-24T08:00:00Z,2021-05-24T07:00:00Z,PT60M,12.0,-97,62.9,0,0,0,0,0,1.0,140
2021-05-24T09:00:00Z,2021-05-24T08:00:00Z,PT60M,11.9,-88,35.6,0,0,0,0,0,0.7,128
2021-05-24T10:00:00Z,2021-05-24T09:00:00Z,PT60M,11.9,-81,13.7,0,0,0,0,0,0.6,115
2021-05-24T11:00:00Z,2021-05-24T10:00:00Z,PT60M,11.0,-74,5.7,0,0,0,0,0,1.0,103
2021-05-24T12:00:00Z,2021-05-24T11:00:00Z,PT60M,10.2,-66,23.2,7,19,2,8,6,1.1,91
2021-05-24T13:00:00Z,2021-05-24T12:00:00Z,PT60M,11.7,-57,5.8,34,487,94,128,172,1.0,80
2021-05-24T14:00:00Z,2021-05-24T13:00:00Z,PT60M,14.1,-47,0.0,39,760,263,302,600,0.8,70
2021-05-24T15:00:00Z,2021-05-24T14:00:00Z,PT60M,15.7,-35,0.0,46,843,400,447,642,0.5,62
2021-05-24T16:00:00Z,2021-05-24T15:00:00Z,PT60M,17.1,-20,0.0,50,883,495,545,610,0.9,56
2021-05-24T17:00:00Z,2021-05-24T16:00:00Z,PT60M,18.4,-3,0.0,52,897,533,586,591,1.3,53
2021-05-24T18:00:00Z,2021-05-24T17:00:00Z,PT60M,19.2,15,0.0,52,889,512,564,602,1.9,55
2021-05-24T19:00:00Z,2021-05-24T18:00:00Z,PT60M,19.5,30,0.0,50,856,433,483,634,2.6,60
2021-05-24T20:00:00Z,2021-05-24T19:00:00Z,PT60M,19.2,43,0.0,44,788,306,350,646,2.5,67
2021-05-24T21:00:00Z,2021-05-24T20:00:00Z,PT60M,18.0,54,0.0,33,649,152,184,308,2.0,77
2021-05-24T22:00:00Z,2021-05-24T21:00:00Z,PT60M,15.6,63,3.4,11,203,21,32,10,1.7,88
2021-05-24T23:00:00Z,2021-05-24T22:00:00Z,PT60M,13.5,71,22.3,0,0,0,0,0,1.4,99
2021-05-25T00:00:00Z,2021-05-24T23:00:00Z,PT60M,12.7,79,24.3,0,0,0,0,0,1.2,111
2021-05-25T01:00:00Z,2021-05-25T00:00:00Z,PT60M,12.3,86,0.9,0,0,0,0,0,1.1,124
2021-05-25T02:00:00Z,2021-05-25T01:00:00Z,PT60M,12.0,94,0.0,0,0,0,0,0,1.0,136
2021-05-25T03:00:00Z,2021-05-25T02:00:00Z,PT60M,11.6,105,0.0,0,0,0,0,0,1.2,149
2021-05-25T04:00:00Z,2021-05-25T03:00:00Z,PT60M,11.3,125,0.0,0,0,0,0,0,1.5,160
2021-05-25T05:00:00Z,2021-05-25T04:00:00Z,PT60M,10.8,171,0.0,0,0,0,0,0,1.5,167
2021-05-25T06:00:00Z,2021-05-25T05:00:00Z,PT60M,10.4,-135,0.0,0,0,0,0,0,1.4,163
2021-05-25T07:00:00Z,2021-05-25T06:00:00Z,PT60M,10.2,-110,0.0,0,0,0,0,0,1.4,153
2021-05-25T08:00:00Z,2021-05-25T07:00:00Z,PT60M,9.9,-97,0.0,0,0,0,0,0,1.4,140
2021-05-25T09:00:00Z,2021-05-25T08:00:00Z,PT60M,9.7,-88,0.0,0,0,0,0,0,1.5,128
2021-05-25T10:00:00Z,2021-05-25T09:00:00Z,PT60M,9.6,-81,0.0,0,0,0,0,0,1.5,115
2021-05-25T11:00:00Z,2021-05-25T10:00:00Z,PT60M,9.5,-73,2.5,0,0,0,0,0,1.3,103
2021-05-25T12:00:00Z,2021-05-25T11:00:00Z,PT60M,9.9,-66,5.4,5,47,4,9,4,1.1,91
2021-05-25T13:00:00Z,2021-05-25T12:00:00Z,PT60M,12.2,-57,4.0,32,518,98,130,167,1.1,80
2021-05-25T14:00:00Z,2021-05-25T13:00:00Z,PT60M,15.4,-47,0.0,39,772,265,303,603,0.8,70
2021-05-25T15:00:00Z,2021-05-25T14:00:00Z,PT60M,17.7,-34,0.0,45,854,404,449,647,0.4,62
2021-05-25T16:00:00Z,2021-05-25T15:00:00Z,PT60M,19.3,-19,0.0,48,896,499,548,613,0.9,56
2021-05-25T17:00:00Z,2021-05-25T16:00:00Z,PT60M,20.4,-3,0.0,50,909,538,588,593,1.4,54
2021-05-25T18:00:00Z,2021-05-25T17:00:00Z,PT60M,21.1,15,0.0,50,898,515,566,604,1.4,55
2021-05-25T19:00:00Z,2021-05-25T18:00:00Z,PT60M,21.4,30,0.0,48,864,434,483,635,1.4,60
2021-05-25T20:00:00Z,2021-05-25T19:00:00Z,PT60M,21.4,43,0.0,44,792,306,349,647,1.6,67
2021-05-25T21:00:00Z,2021-05-25T20:00:00Z,PT60M,20.2,54,0.0,33,647,150,183,301,1.9,77
2021-05-25T22:00:00Z,2021-05-25T21:00:00Z,PT60M,17.3,63,2.3,11,197,20,32,10,1.7,88
2021-05-25T23:00:00Z,2021-05-25T22:00:00Z,PT60M,14.9,71,18.5,0,0,0,0,0,1.3,99
2021-05-26T00:00:00Z,2021-05-25T23:00:00Z,PT60M,14.3,78,24.9,0,0,0,0,0,1.1,111
2021-05-26T01:00:00Z,2021-05-26T00:00:00Z,PT60M,13.9,86,1.0,0,0,0,0,0,1.1,124
2021-05-26T02:00:00Z,2021-05-26T01:00:00Z,PT60M,13.3,94,0.3,0,0,0,0,0,1.1,137
2021-05-26T03:00:00Z,2021-05-26T02:00:00Z,PT60M,12.7,105,0.4,0,0,0,0,0,1.1,149
2021-05-26T04:00:00Z,2021-05-26T03:00:00Z,PT60M,12.3,125,0.0,0,0,0,0,0,1.1,160
2021-05-26T05:00:00Z,2021-05-26T04:00:00Z,PT60M,12.0,171,0.0,0,0,0,0,0,1.1,167
2021-05-26T06:00:00Z,2021-05-26T05:00:00Z,PT60M,11.7,-135,0.7,0,0,0,0,0,1.0,163
2021-05-26T07:00:00Z,2021-05-26T06:00:00Z,PT60M,11.3,-109,0.0,0,0,0,0,0,1.0,153
2021-05-26T08:00:00Z,2021-05-26T07:00:00Z,PT60M,11.1,-97,0.0,0,0,0,0,0,1.0,140
2021-05-26T09:00:00Z,2021-05-26T08:00:00Z,PT60M,11.0,-88,0.6,0,0,0,0,0,1.1,128
2021-05-26T10:00:00Z,2021-05-26T09:00:00Z,PT60M,10.9,-80,0.2,0,0,0,0,0,1.2,115
2021-05-26T11:00:00Z,2021-05-26T10:00:00Z,PT60M,10.8,-73,3.7,0,0,0,0,0,1.0,103
2021-05-26T12:00:00Z,2021-05-26T11:00:00Z,PT60M,10.9,-66,7.6,5,32,3,8,5,1.0,91
2021-05-26T13:00:00Z,2021-05-26T12:00:00Z,PT60M,13.0,-57,5.0,32,508,96,128,161,1.1,80
2021-05-26T14:00:00Z,2021-05-26T13:00:00Z,PT60M,16.1,-47,0.0,38,775,264,302,599,0.9,70
2021-05-26T15:00:00Z,2021-05-26T14:00:00Z,PT60M,18.2,-34,0.0,45,856,402,447,646,0.7,62
2021-05-26T16:00:00Z,2021-05-26T15:00:00Z,PT60M,19.8,-19,0.0,49,894,496,545,611,0.8,56
2021-05-26T17:00:00Z,2021-05-26T16:00:00Z,PT60M,21.0,-3,0.0,52,905,534,585,591,1.1,54
2021-05-26T18:00:00Z,2021-05-26T17:00:00Z,PT60M,21.8,14,0.0,53,893,510,563,600,1.1,55
2021-05-26T19:00:00Z,2021-05-26T18:00:00Z,PT60M,22.3,30,0.0,51,857,429,480,631,1.3,60
2021-05-26T20:00:00Z,2021-05-26T19:00:00Z,PT60M,22.3,43,0.0,46,784,301,346,641,1.3,68
2021-05-26T21:00:00Z,2021-05-26T20:00:00Z,PT60M,21.0,54,0.0,34,639,147,181,292,1.2,77
2021-05-26T22:00:00Z,2021-05-26T21:00:00Z,PT60M,18.0,63,0.9,12,187,19,31,10,1.1,88
2021-05-26T23:00:00Z,2021-05-26T22:00:00Z,PT60M,15.8,71,14.2,0,0,0,0,0,1.2,99
2021-05-27T00:00:00Z,2021-05-26T23:00:00Z,PT60M,15.0,78,25.8,0,0,0,0,0,1.2,112
2021-05-27T01:00:00Z,2021-05-27T00:00:00Z,PT60M,14.3,85,0.9,0,0,0,0,0,1.0,124
2021-05-27T02:00:00Z,2021-05-27T01:00:00Z,PT60M,13.8,94,0.0,0,0,0,0,0,0.9,137
2021-05-27T03:00:00Z,2021-05-27T02:00:00Z,PT60M,13.4,104,0.0,0,0,0,0,0,0.8,149
2021-05-27T04:00:00Z,2021-05-27T03:00:00Z,PT60M,13.1,124,0.0,0,0,0,0,0,0.9,161
2021-05-27T05:00:00Z,2021-05-27T04:00:00Z,PT60M,12.7,170,0.0,0,0,0,0,0,0.9,168
