PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,Dhi,Dni,Ghi,RelativeHumidity,WindSpeed10m
2020-10-06T11:00:00Z,2020-10-06T10:00:00Z,PT60M,11.7,4.5,20,34,24,75.0,1.6
2020-10-06T12:00:00Z,2020-10-06T11:00:00Z,PT60M,13.0,31.4,125,37,137,69.0,1.2
2020-10-06T13:00:00Z,2020-10-06T12:00:00Z,PT60M,13.5,61.4,160,8,163,69.3,1.6
2020-10-06T14:00:00Z,2020-10-06T13:00:00Z,PT60M,13.6,61.6,250,0,250,71.4,0.9
2020-10-06T15:00:00Z,2020-10-06T14:00:00Z,PT60M,13.9,45.3,412,44,448,70.5,0.8
2020-10-06T16:00:00Z,2020-10-06T15:00:00Z,PT60M,14.2,48.6,475,0,475,69.0,1.5
2020-10-06T17:00:00Z,2020-10-06T16:00:00Z,PT60M,14.5,28.3,537,159,686,68.3,2.0
2020-10-06T18:00:00Z,2020-10-06T17:00:00Z,PT60M,15.2,29.9,533,123,643,66.4,2.7
2020-10-06T19:00:00Z,2020-10-06T18:00:00Z,PT60M,15.6,4.3,218,687,779,65.7,3.4
2020-10-06T20:00:00Z,2020-10-06T19:00:00Z,PT60M,15.5,26.5,370,152,478,66.6,3.7
2020-10-06T21:00:00Z,2020-10-06T20:00:00Z,PT60M,15.6,39.0,253,25,262,66.7,3.7
2020-10-06T22:00:00Z,2020-10-06T21:00:00Z,PT60M,15.3,7.6,101,316,183,68.5,3.3
2020-10-06T23:00:00Z,2020-10-06T22:00:00Z,PT60M,14.4,16.0,19,48,25,72.7,3.0
2020-10-07T00:00:00Z,2020-10-06T23:00:00Z,PT60M,13.4,30.2,0,0,0,77.7,3.2
2020-10-07T01:00:00Z,2020-10-07T00:00:00Z,PT60M,13.2,14.4,0,0,0,77.4,3.0
2020-10-07T02:00:00Z,2020-10-07T01:00:00Z,PT60M,13.1,4.4,0,0,0,77.7,2.9
2020-10-07T03:00:00Z,2020-10-07T02:00:00Z,PT60M,13.1,22.3,0,0,0,77.3,1.8
2020-10-07T04:00:00Z,2020-10-07T03:00:00Z,PT60M,13.7,29.2,0,0,0,73.1,1.2
2020-10-07T05:00:00Z,2020-10-07T04:00:00Z,PT60M,13.7,31.9,0,0,0,73.1,1.9
2020-10-07T06:00:00Z,2020-10-07T05:00:00Z,PT60M,13.2,40.7,0,0,0,77.2,1.7
2020-10-07T07:00:00Z,2020-10-07T06:00:00Z,PT60M,12.5,28.2,0,0,0,82.4,0.7
2020-10-07T08:00:00Z,2020-10-07T07:00:00Z,PT60M,11.8,27.6,0,0,0,86.2,1.4
2020-10-07T09:00:00Z,2020-10-07T08:00:00Z,PT60M,11.4,10.0,0,0,0,87.4,1.5
2020-10-07T10:00:00Z,2020-10-07T09:00:00Z,PT60M,11.3,15.4,0,0,0,87.7,1.2
2020-10-07T11:00:00Z,2020-10-07T10:00:00Z,PT60M,11.4,21.5,21,61,28,86.2,0.8
2020-10-07T12:00:00Z,2020-10-07T11:00:00Z,PT60M,12.6,22.4,116,164,156,79.8,0.6
2020-10-07T13:00:00Z,2020-10-07T12:00:00Z,PT60M,14.3,52.5,213,0,213,71.1,1.0
2020-10-07T14:00:00Z,2020-10-07T13:00:00Z,PT60M,15.1,55.0,299,0,299,67.8,2.3
2020-10-07T15:00:00Z,2020-10-07T14:00:00Z,PT60M,15.3,62.1,315,0,315,67.7,2.6
2020-10-07T16:00:00Z,2020-10-07T15:00:00Z,PT60M,15.7,49.5,478,0,478,66.7,2.9
2020-10-07T17:00:00Z,2020-10-07T16:00:00Z,PT60M,16.1,42.0,564,3,567,65.2,3.3
2020-10-07T18:00:00Z,2020-10-07T17:00:00Z,PT60M,16.9,21.0,454,319,741,62.3,3.8
2020-10-07T19:00:00Z,2020-10-07T18:00:00Z,PT60M,17.3,3.7,184,759,801,60.1,4.2
2020-10-07T20:00:00Z,2020-10-07T19:00:00Z,PT60M,17.4,2.1,137,763,650,59.1,4.3
2020-10-07T21:00:00Z,2020-10-07T20:00:00Z,PT60M,17.2,1.3,101,698,442,59.2,4.2
2020-10-07T22:00:00Z,2020-10-07T21:00:00Z,PT60M,16.4,1.1,67,515,211,61.4,3.4
2020-10-07T23:00:00Z,2020-10-07T22:00:00Z,PT60M,15.0,7.1,18,82,28,65.9,2.6
2020-10-08T00:00:00Z,2020-10-07T23:00:00Z,PT60M,14.3,29.9,0,0,0,66.2,2.3
2020-10-08T01:00:00Z,2020-10-08T00:00:00Z,PT60M,15.3,1.2,0,0,0,57.1,2.5
2020-10-08T02:00:00Z,2020-10-08T01:00:00Z,PT60M,16.0,0.0,0,0,0,49.9,2.7
2020-10-08T03:00:00Z,2020-10-08T02:00:00Z,PT60M,15.7,0.0,0,0,0,50.1,2.8
2020-10-08T04:00:00Z,2020-10-08T03:00:00Z,PT60M,16.0,0.0,0,0,0,49.6,2.4
2020-10-08T05:00:00Z,2020-10-08T04:00:00Z,PT60M,16.2,0.0,0,0,0,48.9,1.8
2020-10-08T06:00:00Z,2020-10-08T05:00:00Z,PT60M,16.1,10.6,0,0,0,50.7,1.8
2020-10-08T07:00:00Z,2020-10-08T06:00:00Z,PT60M,15.4,13.3,0,0,0,57.3,2.2
2020-10-08T08:00:00Z,2020-10-08T07:00:00Z,PT60M,14.9,4.0,0,0,0,63.5,1.3
2020-10-08T09:00:00Z,2020-10-08T08:00:00Z,PT60M,14.8,2.9,0,0,0,65.9,0.2
2020-10-08T10:00:00Z,2020-10-08T09:00:00Z,PT60M,14.4,5.8,0,0,0,68.6,1.0
2020-10-08T11:00:00Z,2020-10-08T10:00:00Z,PT60M,15.1,1.9,20,139,35,61.5,1.6
2020-10-08T12:00:00Z,2020-10-08T11:00:00Z,PT60M,17.7,22.3,141,145,178,49.0,1.3
2020-10-08T13:00:00Z,2020-10-08T12:00:00Z,PT60M,19.6,34.5,288,43,311,42.8,2.7
2020-10-08T14:00:00Z,2020-10-08T13:00:00Z,PT60M,19.6,31.3,394,118,473,43.5,3.5
2020-10-08T15:00:00Z,2020-10-08T14:00:00Z,PT60M,19.3,54.6,390,0,390,45.3,2.5
2020-10-08T16:00:00Z,2020-10-08T15:00:00Z,PT60M,19.2,51.9,467,0,467,45.6,2.5
2020-10-08T17:00:00Z,2020-10-08T16:00:00Z,PT60M,19.0,38.3,569,55,620,45.5,2.8
2020-10-08T18:00:00Z,2020-10-08T17:00:00Z,PT60M,19.2,31.7,553,120,663,46.3,3.2
2020-10-08T19:00:00Z,2020-10-08T18:00:00Z,PT60M,19.5,38.1,519,17,532,46.2,3.9
2020-10-08T20:00:00Z,2020-10-08T19:00:00Z,PT60M,19.2,19.6,324,350,549,45.3,3.6
2020-10-08T21:00:00Z,2020-10-08T20:00:00Z,PT60M,18.7,14.4,205,403,402,44.2,2.8
2020-10-08T22:00:00Z,2020-10-08T21:00:00Z,PT60M,18.0,9.6,92,400,210,44.5,2.8
2020-10-08T23:00:00Z,2020-10-08T22:00:00Z,PT60M,16.2,10.0,21,75,30,49.1,3.2
2020-10-09T00:00:00Z,2020-10-08T23:00:00Z,PT60M,14.6,27.6,0,0,0,54.3,3.2
2020-10-09T01:00:00Z,2020-10-09T00:00:00Z,PT60M,14.6,25.3,0,0,0,53.1,3.2
2020-10-09T02:00:00Z,2020-10-09T01:00:00Z,PT60M,14.9,25.0,0,0,0,48.3,2.8
2020-10-09T03:00:00Z,2020-10-09T02:00:00Z,PT60M,14.8,0.8,0,0,0,49.0,2.5
2020-10-09T04:00:00Z,2020-10-09T03:00:00Z,PT60M,14.2,0.0,0,0,0,54.5,2.3
2020-10-09T05:00:00Z,2020-10-09T04:00:00Z,PT60M,13.5,1.3,0,0,0,60.8,1.7
2020-10-09T06:00:00Z,2020-10-09T05:00:00Z,PT60M,12.8,16.2,0,0,0,69.1,1.7
2020-10-09T07:00:00Z,2020-10-09T06:00:00Z,PT60M,12.4,21.3,0,0,0,74.5,1.7
2020-10-09T08:00:00Z,2020-10-09T07:00:00Z,PT60M,12.0,20.9,0,0,0,76.8,0.7
2020-10-09T09:00:00Z,2020-10-09T08:00:00Z,PT60M,11.5,21.6,0,0,0,79.3,0.6
2020-10-09T10:00:00Z,2020-10-09T09:00:00Z,PT60M,11.4,4.3,0,0,0,79.8,1.1
2020-10-09T11:00:00Z,2020-10-09T10:00:00Z,PT60M,12.2,6.3,25,93,35,73.1,1.2
2020-10-09T12:00:00Z,2020-10-09T11:00:00Z,PT60M,14.2,37.6,149,5,150,63.5,0.8
2020-10-09T13:00:00Z,2020-10-09T12:00:00Z,PT60M,15.8,47.3,259,0,259,59.1,1.3
2020-10-09T14:00:00Z,2020-10-09T13:00:00Z,PT60M,16.4,38.0,400,60,445,56.3,1.5
2020-10-09T15:00:00Z,2020-10-09T14:00:00Z,PT60M,16.8,3.0,148,853,857,54.8,1.9
2020-10-09T16:00:00Z,2020-10-09T15:00:00Z,PT60M,16.8,3.5,186,840,951,55.6,2.1
2020-10-09T17:00:00Z,2020-10-09T16:00:00Z,PT60M,16.8,13.4,369,548,885,55.7,2.1
2020-10-09T18:00:00Z,2020-10-09T17:00:00Z,PT60M,17.3,1.2,145,909,971,53.8,2.2
2020-10-09T19:00:00Z,2020-10-09T18:00:00Z,PT60M,17.4,3.1,173,823,845,53.4,2.5
2020-10-09T20:00:00Z,2020-10-09T19:00:00Z,PT60M,16.8,0.2,109,868,695,56.1,2.5
2020-10-09T21:00:00Z,2020-10-09T20:00:00Z,PT60M,15.9,1.5,99,740,466,61.0,2.0
2020-10-09T22:00:00Z,2020-10-09T21:00:00Z,PT60M,15.1,26.2,143,79,171,65.5,1.4
2020-10-09T23:00:00Z,2020-10-09T22:00:00Z,PT60M,13.5,34.8,24,13,25,73.4,1.3
2020-10-10T00:00:00Z,2020-10-09T23:00:00Z,PT60M,12.3,34.0,0,0,0,82.3,2.1
2020-10-10T01:00:00Z,2020-10-10T00:00:00Z,PT60M,12.5,33.7,0,0,0,81.0,2.7
2020-10-10T02:00:00Z,2020-10-10T01:00:00Z,PT60M,12.5,37.2,0,0,0,77.0,2.4
2020-10-10T03:00:00Z,2020-10-10T02:00:00Z,PT60M,12.1,32.3,0,0,0,78.4,1.9
2020-10-10T04:00:00Z,2020-10-10T03:00:00Z,PT60M,11.7,28.9,0,0,0,81.2,1.4
2020-10-10T05:00:00Z,2020-10-10T04:00:00Z,PT60M,11.4,25.9,0,0,0,82.6,1.1
2020-10-10T06:00:00Z,2020-10-10T05:00:00Z,PT60M,11.1,20.4,0,0,0,85.2,1.0
2020-10-10T07:00:00Z,2020-10-10T06:00:00Z,PT60M,10.8,24.0,0,0,0,87.1,0.5
2020-10-10T08:00:00Z,2020-10-10T07:00:00Z,PT60M,10.6,7.9,0,0,0,86.8,0.5
2020-10-10T09:00:00Z,2020-10-10T08:00:00Z,PT60M,10.5,0.2,0,0,0,84.6,0.8
2020-10-10T10:00:00Z,2020-10-10T09:00:00Z,PT60M,10.1,3.5,0,0,0,83.6,1.0
2020-10-10T11:00:00Z,2020-10-10T10:00:00Z,PT60M,10.8,9.7,26,44,30,76.9,1.2
2020-10-10T12:00:00Z,2020-10-10T11:00:00Z,PT60M,12.9,40.9,139,0,139,66.6,1.1
2020-10-10T13:00:00Z,2020-10-10T12:00:00Z,PT60M,14.4,45.5,260,0,260,61.1,1.8
2020-10-10T14:00:00Z,2020-10-10T13:00:00Z,PT60M,14.8,49.4,356,0,356,59.8,2.2
2020-10-10T15:00:00Z,2020-10-10T14:00:00Z,PT60M,14.8,39.4,504,31,531,62.0,2.1
2020-10-10T16:00:00Z,2020-10-10T15:00:00Z,PT60M,15.0,6.0,239,743,923,62.2,2.1
2020-10-10T17:00:00Z,2020-10-10T16:00:00Z,PT60M,15.3,0.0,141,928,1016,60.0,2.3
2020-10-10T18:00:00Z,2020-10-10T17:00:00Z,PT60M,15.8,0.0,136,925,979,57.5,2.7
2020-10-10T19:00:00Z,2020-10-10T18:00:00Z,PT60M,16.0,0.0,129,902,869,56.6,2.9
2020-10-10T20:00:00Z,2020-10-10T19:00:00Z,PT60M,15.6,0.0,117,850,693,58.3,2.6
2020-10-10T21:00:00Z,2020-10-10T20:00:00Z,PT60M,14.8,0.0,100,748,469,61.9,2.1
2020-10-10T22:00:00Z,2020-10-10T21:00:00Z,PT60M,14.0,0.3,70,539,224,66.0,1.5
2020-10-10T23:00:00Z,2020-10-10T22:00:00Z,PT60M,12.3,13.8,19,79,30,74.3,1.2
2020-10-11T00:00:00Z,2020-10-10T23:00:00Z,PT60M,11.1,28.1,0,0,0,82.8,1.3
2020-10-11T01:00:00Z,2020-10-11T00:00:00Z,PT60M,11.2,37.3,0,0,0,82.8,1.6
2020-10-11T02:00:00Z,2020-10-11T01:00:00Z,PT60M,11.0,37.0,0,0,0,81.8,1.2
2020-10-11T03:00:00Z,2020-10-11T02:00:00Z,PT60M,10.6,39.1,0,0,0,83.2,0.7
2020-10-11T04:00:00Z,2020-10-11T03:00:00Z,PT60M,10.3,20.9,0,0,0,84.0,0.2
2020-10-11T05:00:00Z,2020-10-11T04:00:00Z,PT60M,10.0,11.3,0,0,0,85.2,0.6
2020-10-11T06:00:00Z,2020-10-11T05:00:00Z,PT60M,10.0,16.7,0,0,0,87.7,1.3
2020-10-11T07:00:00Z,2020-10-11T06:00:00Z,PT60M,9.9,34.5,0,0,0,90.2,1.4
2020-10-11T08:00:00Z,2020-10-11T07:00:00Z,PT60M,9.8,30.6,0,0,0,90.7,1.6
2020-10-11T09:00:00Z,2020-10-11T08:00:00Z,PT60M,10.0,29.4,0,0,0,88.6,1.8
2020-10-11T10:00:00Z,2020-10-11T09:00:00Z,PT60M,10.2,28.1,0,0,0,84.5,1.6
2020-10-11T11:00:00Z,2020-10-11T10:00:00Z,PT60M,11.1,9.9,31,14,32,77.2,0.9
2020-10-11T12:00:00Z,2020-10-11T11:00:00Z,PT60M,12.6,29.3,163,16,168,70.5,0.6
2020-10-11T13:00:00Z,2020-10-11T12:00:00Z,PT60M,13.9,44.0,266,0,266,65.9,1.3
2020-10-11T14:00:00Z,2020-10-11T13:00:00Z,PT60M,14.5,47.7,366,5,370,64.3,1.9
2020-10-11T15:00:00Z,2020-10-11T14:00:00Z,PT60M,14.7,29.4,511,129,620,65.1,2.2
2020-10-11T16:00:00Z,2020-10-11T15:00:00Z,PT60M,14.9,7.0,251,719,915,64.4,2.2
2020-10-11T17:00:00Z,2020-10-11T16:00:00Z,PT60M,15.2,0.0,136,932,1018,62.6,2.2
2020-10-11T18:00:00Z,2020-10-11T17:00:00Z,PT60M,15.6,0.0,130,929,979,61.7,2.3
2020-10-11T19:00:00Z,2020-10-11T18:00:00Z,PT60M,15.9,0.0,117,914,869,61.6,2.6
2020-10-11T20:00:00Z,2020-10-11T19:00:00Z,PT60M,15.6,0.0,104,870,694,63.1,2.7
2020-10-11T21:00:00Z,2020-10-11T20:00:00Z,PT60M,15.1,0.0,87,779,472,66.7,2.4
2020-10-11T22:00:00Z,2020-10-11T21:00:00Z,PT60M,14.4,0.0,61,596,230,71.3,2.0
2020-10-11T23:00:00Z,2020-10-11T22:00:00Z,PT60M,12.8,8.5,18,130,34,80.4,1.4
2020-10-12T00:00:00Z,2020-10-11T23:00:00Z,PT60M,11.5,29.2,0,0,0,87.9,1.5
2020-10-12T01:00:00Z,2020-10-12T00:00:00Z,PT60M,11.2,2.7,0,0,0,88.9,1.5
2020-10-12T02:00:00Z,2020-10-12T01:00:00Z,PT60M,11.0,1.6,0,0,0,89.2,0.6
2020-10-12T03:00:00Z,2020-10-12T02:00:00Z,PT60M,10.8,2.0,0,0,0,89.2,0.3
2020-10-12T04:00:00Z,2020-10-12T03:00:00Z,PT60M,10.5,35.8,0,0,0,89.8,0.4
2020-10-12T05:00:00Z,2020-10-12T04:00:00Z,PT60M,10.4,27.4,0,0,0,90.2,0.6
2020-10-12T06:00:00Z,2020-10-12T05:00:00Z,PT60M,10.6,26.3,0,0,0,90.3,1.0
2020-10-12T07:00:00Z,2020-10-12T06:00:00Z,PT60M,10.5,38.1,0,0,0,91.3,1.3
2020-10-12T08:00:00Z,2020-10-12T07:00:00Z,PT60M,10.3,31.7,0,0,0,91.7,1.7
2020-10-12T09:00:00Z,2020-10-12T08:00:00Z,PT60M,10.4,19.6,0,0,0,89.3,1.8
2020-10-12T10:00:00Z,2020-10-12T09:00:00Z,PT60M,10.4,18.6,0,0,0,86.0,1.3
2020-10-12T11:00:00Z,2020-10-12T10:00:00Z,PT60M,11.3,2.0,22,145,42,79.6,0.9
2020-10-12T12:00:00Z,2020-10-12T11:00:00Z,PT60M,13.1,0.0,75,548,241,73.0,0.2
2020-10-12T13:00:00Z,2020-10-12T12:00:00Z,PT60M,14.6,0.0,107,734,483,67.3,1.4
2020-10-12T14:00:00Z,2020-10-12T13:00:00Z,PT60M,15.5,0.0,123,837,704,63.3,2.5
2020-10-12T15:00:00Z,2020-10-12T14:00:00Z,PT60M,16.0,0.0,130,896,877,63.0,2.6
2020-10-12T16:00:00Z,2020-10-12T15:00:00Z,PT60M,16.4,0.0,131,928,985,62.0,3.0
2020-10-12T17:00:00Z,2020-10-12T16:00:00Z,PT60M,16.8,0.0,129,939,1020,59.8,3.1
2020-10-12T18:00:00Z,2020-10-12T17:00:00Z,PT60M,17.3,0.0,125,935,981,57.0,3.1
2020-10-12T19:00:00Z,2020-10-12T18:00:00Z,PT60M,17.3,0.0,115,915,870,55.8,3.4
2020-10-12T20:00:00Z,2020-10-12T19:00:00Z,PT60M,16.7,0.0,104,866,693,58.3,3.3
2020-10-12T21:00:00Z,2020-10-12T20:00:00Z,PT60M,15.8,0.0,87,770,470,62.8,3.0
2020-10-12T22:00:00Z,2020-10-12T21:00:00Z,PT60M,15.0,2.2,70,534,224,68.0,2.7
2020-10-12T23:00:00Z,2020-10-12T22:00:00Z,PT60M,13.5,3.4,17,142,35,76.5,2.2
2020-10-13T00:00:00Z,2020-10-12T23:00:00Z,PT60M,12.4,28.4,0,0,0,83.7,1.6
2020-10-13T01:00:00Z,2020-10-13T00:00:00Z,PT60M,12.2,31.5,0,0,0,84.7,1.5
2020-10-13T02:00:00Z,2020-10-13T01:00:00Z,PT60M,11.8,26.2,0,0,0,85.5,1.3
2020-10-13T03:00:00Z,2020-10-13T02:00:00Z,PT60M,11.3,4.2,0,0,0,87.9,0.4
2020-10-13T04:00:00Z,2020-10-13T03:00:00Z,PT60M,11.1,0.7,0,0,0,89.5,0.7
2020-10-13T05:00:00Z,2020-10-13T04:00:00Z,PT60M,11.0,0.0,0,0,0,89.9,1.0
2020-10-13T06:00:00Z,2020-10-13T05:00:00Z,PT60M,11.0,0.3,0,0,0,89.0,1.1
2020-10-13T07:00:00Z,2020-10-13T06:00:00Z,PT60M,10.9,24.8,0,0,0,88.3,1.3
2020-10-13T08:00:00Z,2020-10-13T07:00:00Z,PT60M,10.9,26.5,0,0,0,87.2,1.4
2020-10-13T09:00:00Z,2020-10-13T08:00:00Z,PT60M,10.5,21.7,0,0,0,87.3,1.1
2020-10-13T10:00:00Z,2020-10-13T09:00:00Z,PT60M,9.8,18.7,0,0,0,88.6,0.8
2020-10-13T11:00:00Z,2020-10-13T10:00:00Z,PT60M,10.7,7.2,31,88,39,83.3,0.9
2020-10-13T12:00:00Z,2020-10-13T11:00:00Z,PT60M,12.8,37.0,157,0,158,74.3,0.7
2020-10-13T13:00:00Z,2020-10-13T12:00:00Z,PT60M,14.1,49.3,250,0,250,68.8,1.2
2020-10-13T14:00:00Z,2020-10-13T13:00:00Z,PT60M,14.6,36.9,415,46,450,68.2,1.8
2020-10-13T15:00:00Z,2020-10-13T14:00:00Z,PT60M,14.7,15.2,325,493,746,69.2,2.1
2020-10-13T16:00:00Z,2020-10-13T15:00:00Z,PT60M,14.8,13.3,340,554,846,69.3,2.6
2020-10-13T17:00:00Z,2020-10-13T16:00:00Z,PT60M,14.8,32.2,557,136,686,69.1,2.5
2020-10-13T18:00:00Z,2020-10-13T17:00:00Z,PT60M,15.0,34.2,545,105,643,66.7,2.4
2020-10-13T19:00:00Z,2020-10-13T18:00:00Z,PT60M,15.0,58.6,360,0,360,64.1,2.5
2020-10-13T20:00:00Z,2020-10-13T19:00:00Z,PT60M,14.8,52.0,329,0,329,63.1,2.1
2020-10-13T21:00:00Z,2020-10-13T20:00:00Z,PT60M,14.4,45.5,257,0,257,63.1,1.9
2020-10-13T22:00:00Z,2020-10-13T21:00:00Z,PT60M,13.6,43.3,132,0,132,67.3,2.1
2020-10-13T23:00:00Z,2020-10-13T22:00:00Z,PT60M,12.1,42.9,26,0,26,76.7,1.7
2020-10-14T00:00:00Z,2020-10-13T23:00:00Z,PT60M,11.3,43.5,0,0,0,83.5,1.5
2020-10-14T01:00:00Z,2020-10-14T00:00:00Z,PT60M,11.2,41.4,0,0,0,84.0,1.6
2020-10-14T02:00:00Z,2020-10-14T01:00:00Z,PT60M,10.8,40.7,0,0,0,84.2,1.5
2020-10-14T03:00:00Z,2020-10-14T02:00:00Z,PT60M,10.3,38.3,0,0,0,84.7,0.8
2020-10-14T04:00:00Z,2020-10-14T03:00:00Z,PT60M,10.1,39.5,0,0,0,84.1,0.3
2020-10-14T05:00:00Z,2020-10-14T04:00:00Z,PT60M,10.0,33.4,0,0,0,83.0,0.3
2020-10-14T06:00:00Z,2020-10-14T05:00:00Z,PT60M,9.9,22.8,0,0,0,81.8,0.6
2020-10-14T07:00:00Z,2020-10-14T06:00:00Z,PT60M,9.7,35.2,0,0,0,81.5,1.2
2020-10-14T08:00:00Z,2020-10-14T07:00:00Z,PT60M,9.6,39.2,0,0,0,80.4,1.2
2020-10-14T09:00:00Z,2020-10-14T08:00:00Z,PT60M,9.7,37.6,0,0,0,78.2,1.4
2020-10-14T10:00:00Z,2020-10-14T09:00:00Z,PT60M,9.9,15.6,0,0,0,75.8,1.9
2020-10-14T11:00:00Z,2020-10-14T10:00:00Z,PT60M,11.5,1.8,25,192,49,66.1,2.3
2020-10-14T12:00:00Z,2020-10-14T11:00:00Z,PT60M,13.6,10.9,107,409,237,59.3,2.8
2020-10-14T13:00:00Z,2020-10-14T12:00:00Z,PT60M,14.8,3.3,116,724,493,58.4,3.4
2020-10-14T14:00:00Z,2020-10-14T13:00:00Z,PT60M,15.5,5.8,187,718,685,57.8,3.8
2020-10-14T15:00:00Z,2020-10-14T14:00:00Z,PT60M,16.0,11.1,295,603,801,58.3,3.6
2020-10-14T16:00:00Z,2020-10-14T15:00:00Z,PT60M,16.4,2.2,156,897,985,58.7,3.8
2020-10-14T17:00:00Z,2020-10-14T16:00:00Z,PT60M,16.3,0.9,129,948,1031,60.0,4.0
2020-10-14T18:00:00Z,2020-10-14T17:00:00Z,PT60M,16.4,0.0,104,976,1000,59.1,3.8
2020-10-14T19:00:00Z,2020-10-14T18:00:00Z,PT60M,16.6,0.0,90,966,889,57.7,3.8
2020-10-14T20:00:00Z,2020-10-14T19:00:00Z,PT60M,16.4,0.0,80,926,713,58.8,3.8
2020-10-14T21:00:00Z,2020-10-14T20:00:00Z,PT60M,16.0,0.0,68,845,489,61.3,3.3
2020-10-14T22:00:00Z,2020-10-14T21:00:00Z,PT60M,15.5,0.0,49,683,245,64.0,2.8
2020-10-14T23:00:00Z,2020-10-14T22:00:00Z,PT60M,14.4,3.4,16,190,40,69.1,2.2
2020-10-15T00:00:00Z,2020-10-14T23:00:00Z,PT60M,13.3,28.1,0,0,0,75.8,2.3
2020-10-15T01:00:00Z,2020-10-15T00:00:00Z,PT60M,13.3,2.7,0,0,0,74.0,2.8
2020-10-15T02:00:00Z,2020-10-15T01:00:00Z,PT60M,13.2,1.6,0,0,0,72.1,2.6
2020-10-15T03:00:00Z,2020-10-15T02:00:00Z,PT60M,12.8,1.6,0,0,0,75.6,1.8
2020-10-15T04:00:00Z,2020-10-15T03:00:00Z,PT60M,12.3,1.5,0,0,0,78.3,1.0
2020-10-15T05:00:00Z,2020-10-15T04:00:00Z,PT60M,11.8,0.7,0,0,0,80.9,0.7
2020-10-15T06:00:00Z,2020-10-15T05:00:00Z,PT60M,11.4,14.1,0,0,0,84.6,0.6
2020-10-15T07:00:00Z,2020-10-15T06:00:00Z,PT60M,11.2,23.8,0,0,0,87.2,0.9
2020-10-15T08:00:00Z,2020-10-15T07:00:00Z,PT60M,11.1,18.5,0,0,0,88.4,1.5
2020-10-15T09:00:00Z,2020-10-15T08:00:00Z,PT60M,11.1,21.4,0,0,0,89.1,1.9
2020-10-15T10:00:00Z,2020-10-15T09:00:00Z,PT60M,10.8,22.1,0,0,0,89.7,1.7
2020-10-15T11:00:00Z,2020-10-15T10:00:00Z,PT60M,11.6,9.9,35,72,43,83.9,1.0
2020-10-15T12:00:00Z,2020-10-15T11:00:00Z,PT60M,13.0,18.4,130,275,218,76.1,1.2
2020-10-15T13:00:00Z,2020-10-15T12:00:00Z,PT60M,14.1,14.7,187,459,441,70.5,2.2
2020-10-15T14:00:00Z,2020-10-15T13:00:00Z,PT60M,14.9,30.0,413,139,510,66.5,2.9
2020-10-15T15:00:00Z,2020-10-15T14:00:00Z,PT60M,15.2,20.1,396,378,719,66.7,2.9
2020-10-15T16:00:00Z,2020-10-15T15:00:00Z,PT60M,15.2,1.2,126,930,989,67.6,2.9
2020-10-15T17:00:00Z,2020-10-15T16:00:00Z,PT60M,15.3,1.0,126,940,1023,67.8,3.2
2020-10-15T18:00:00Z,2020-10-15T17:00:00Z,PT60M,15.6,0.1,104,963,991,66.5,3.2
2020-10-15T19:00:00Z,2020-10-15T18:00:00Z,PT60M,15.7,0.0,98,943,880,65.1,3.0
2020-10-15T20:00:00Z,2020-10-15T19:00:00Z,PT60M,15.8,0.0,90,899,706,64.2,3.0
2020-10-15T21:00:00Z,2020-10-15T20:00:00Z,PT60M,15.8,0.0,76,814,484,63.7,2.9
2020-10-15T22:00:00Z,2020-10-15T21:00:00Z,PT60M,15.2,0.0,56,637,241,66.9,2.9
2020-10-15T23:00:00Z,2020-10-15T22:00:00Z,PT60M,13.5,3.5,18,157,38,76.4,2.4
2020-10-16T00:00:00Z,2020-10-15T23:00:00Z,PT60M,12.4,27.7,0,0,0,85.2,2.1
2020-10-16T01:00:00Z,2020-10-16T00:00:00Z,PT60M,12.3,2.5,0,0,0,86.0,2.0
2020-10-16T02:00:00Z,2020-10-16T01:00:00Z,PT60M,12.1,26.3,0,0,0,86.0,1.1
2020-10-16T03:00:00Z,2020-10-16T02:00:00Z,PT60M,11.9,28.0,0,0,0,86.6,0.2
2020-10-16T04:00:00Z,2020-10-16T03:00:00Z,PT60M,11.5,23.0,0,0,0,87.9,0.9
2020-10-16T05:00:00Z,2020-10-16T04:00:00Z,PT60M,11.1,13.6,0,0,0,89.1,1.0
2020-10-16T06:00:00Z,2020-10-16T05:00:00Z,PT60M,11.2,25.6,0,0,0,87.7,0.5
2020-10-16T07:00:00Z,2020-10-16T06:00:00Z,PT60M,11.0,33.8,0,0,0,86.7,0.9
2020-10-16T08:00:00Z,2020-10-16T07:00:00Z,PT60M,10.7,32.6,0,0,0,86.7,1.0
2020-10-16T09:00:00Z,2020-10-16T08:00:00Z,PT60M,10.5,34.8,0,0,0,86.6,0.5
2020-10-16T10:00:00Z,2020-10-16T09:00:00Z,PT60M,10.2,13.6,0,0,0,87.6,0.2
2020-10-16T11:00:00Z,2020-10-16T10:00:00Z,PT60M,11.5,9.5,37,67,44,80.9,0.7
2020-10-16T12:00:00Z,2020-10-16T11:00:00Z,PT60M,14.1,16.1,120,299,229,67.9,1.8
2020-10-16T13:00:00Z,2020-10-16T12:00:00Z,PT60M,15.5,0.1,89,799,508,61.1,3.2
2020-10-16T14:00:00Z,2020-10-16T13:00:00Z,PT60M,15.9,4.9,166,744,694,60.8,3.5
